룬 경험치 버프 효과 +100%,2017.03.26,(+98일)2017.07.02,(+140일)2017.11.19,(+84일)2018.02.11,(+70일)2018.04.22,(+77일)2018.07.08,(+70일)2018.09.16,(+308일)2019.07.21,(+49일)2019.09.08,(+77일)2019.11.24,(+63일)2020.01.26,(+42일)2020.03.08,(+21일)2020.03.29,(+35일)2020.05.03,(+56일)2020.06.28,(+42일)2020.08.09,(+35일)2020.09.13,(+42일)2020.10.25,(+35일)2020.11.29,(+70일)2021.02.07,(+21일)2021.02.28,(+28일)2021.03.28,(+28일)2021.04.25,(+28일)2021.05.23,(+28일)2021.06.20,(+28일)2021.07.18,(+28일)2021.08.15,(+28일)2021.09.12,(+49일)2021.10.31,(+49일)2021.12.19,(+42일)2022.01.30,(+49일)2022.03.20,(+35일)2022.04.24,(+42일)2022.06.05,(+35일)2022.07.10,(+42일)2022.08.21,(+35일)2022.09.25,(+14일)2022.10.09,(+42일)2022.11.20,(+21일)2022.12.11,(+14일)2022.12.25,(+35일)2023.01.29,(+28일)2023.02.26,(+42일)2023.04.09,(+14일)2023.04.23,(+28일)2023.05.21,(+28일)2023.06.18
10성 이하에서 스타포스 강화 성공 시 1+1 강화,2018.02.18,(+98일)2018.05.27,(+49일)2018.07.15,(+140일)2018.12.02,(+63일)2019.02.03,(+98일)2019.05.12,(+49일)2019.06.30,(+63일)2019.09.01,(+119일)2019.12.29,(+98일)2020.04.05,(+77일)2020.06.21,(+42일)2020.08.02,(+77일)2020.10.18,(+126일)2021.02.21,(+63일)2021.04.25,(+49일)2021.06.13,(+49일)2021.08.01,(+49일)2021.09.19,(+49일)2021.11.07,(+154일)2022.04.10,(+77일)2022.06.26,(+56일)2022.08.21,(+84일)2022.11.13,(+60일)2023.01.12(목),(+52일)2023.03.05,(+77일)2023.05.21,(+35일)2023.06.25
포스 강화 비용 30% 할인,2017.04.23,(+21일)2017.05.14,(+56일)2017.07.09,(+35일)2017.08.13,(+49일)2017.10.01,(+84일)2017.12.24,(+126일)2018.04.29,(+91일)2018.07.29,(+28일)2018.08.26,(+14일)2018.09.09,(+133일)2019.01.20,(+42일)2019.03.03,(+21일)2019.03.24,(+28일)2019.04.21,(+7일)2019.04.28,(+42일)2019.06.09,(+56일)2019.08.04,(+56일)2019.09.29,(+77일)2019.12.15,(+35일)2020.01.19,(+98일)2020.04.26,(+84일)2020.07.19,(+63일)2020.09.20,(+42일)2020.11.01,(+42일)2020.12.13,(+49일)2021.01.31,(+70일)2021.04.11,(+56일)2021.06.06,(+42일)2021.07.18,(+49일)2021.09.05,(+49일)2021.10.24,(+70일)2022.01.02,(+35일)2022.02.06,(샤이닝 스타포스 타임),(+77일)2022.04.24,(+49일)2022.06.12,(+49일)2022.07.31,"(+175일, 샤이닝 스타포스 타임)",(+77일)2022.10.16,"(+90일)2023.01.14(토)(+167일, 샤이닝 스타포스 타임)",(+4일)2023.01.18(수),(+74일)2023.04.02,(+70일)2023.06.11,"(+21일)2023.07.02(+169일, 샤이닝 스타포스 타임)"
심신수련관 입장용 부적(12시간) 1장 지급,2019.10.27
아케인리버 1~6지역 일일 컨텐츠 획득 보상 2배,2017.04.02,(+28일)2017.04.30,(+28일)2017.05.28,(+63일)2017.07.30,(+56일)2017.09.24,(+49일)2017.11.12,(+35일)2017.12.17,(+98일)2018.03.25,(+14일)2018.04.08,(+84일)2018.07.01,(+77일)2018.09.16,(+84일)2018.12.09
어빌리티 재설정 비용 50% 할인,2017.04.09,(+42일)2017.05.21,(+56일)2017.07.16,(+91일)2017.10.15,(+196일)2018.04.29,(+133일)2018.09.09,(+70일)2018.11.18,(+42일)2018.12.30,(+77일)2019.03.17,(+42일)2019.04.28,(+49일)2019.06.16,(+42일)2019.07.28,(+49일)2019.09.15,(+91일)2019.12.15,(+56일)2020.02.09,(+35일)2020.03.15,(+84일)2020.06.07,(+35일)2020.07.12,(+35일)2020.08.16,(+63일)2020.10.18,(+49일)2020.12.06,(+35일)2021.01.10,(+119일)2021.05.09,(+56일)2021.07.04,(+21일)2021.07.25,(+42일)2021.09.05,(+35일)2021.10.10,(+42일)2021.11.21,(+56일)2022.01.16,(+77일)2022.04.03,(+70일)2022.06.12,(+42일)2022.07.24,(+63일)2022.09.25,(+35일)2022.10.30,(+49일)2022.12.18,(+30일)2023.01.17(화),(+5일)2023.01.22,(+77일)2023.04.09,(+35일)2023.05.14,(+56일)2023.07.09
엘리트 몬스터 마일리지 꾸러미 일일 사용 가능 횟수 4배(5회→20회),2018.03.04
역대 마스터 라벨 풀 패키지 교환권 중 1개 지급,2022.09.18
영원한 환생의 불꽃 5개 사용 시마다 1개 지급(월드 당 최대 10개),2018.12.16
우르스 일일 입장 횟수 2배,2018.04.01,(+210일)2018.10.28
우르스 하루 종일 메소 보상 2배,2018.04.01,(+210일)2018.10.28
월드 통합 파티퀘스트 일일 입장 횟수 2배(5회→10회),2018.04.08
월드 통합 파티퀘스트 파티 포인트 획득량 5배(10→50),2018.04.08
익스트림 레벨업 타임,2021.12.26(오전 10시~오후 10시),(+175일)2022.06.19,(오전 10시~오후 10시),(+84일)2022.09.11(오전 10시~오후 10시)(=,몬스터 사냥 시 경험치 3배 혜택)
익스트림 성장의 비약 1개 지급,2020.02.23,(+119일)2020.06.21,(+35일)2020.07.26,(+140일)2020.12.13
익스트림 성장의 비약 3개 지급,2021.11.14
익스트림 성장의 비약 5개 지급,2022.05.01,(+154일)2022.10.02
잠재능력 감정 및 재설정 비용 50% 할인,2017.10.22,(+147일)2018.03.18,(+231일)2018.11.04
주문의 흔적 강화 비용 30% 할인,2017.03.12,(+231일)2017.10.29
주문의 흔적 강화 비용 50% 할인,2018.03.18,(+42일)2018.04.29,(+49일)2018.06.17,(+84일)2018.09.09,(+56일)2018.11.04,(+91일)2019.02.03,(+84일)2019.04.28,(+49일)2019.06.16,(+91일)2019.09.15,(+91일)2019.12.15,(+77일)2020.03.01,(+77일)2020.05.17,(+28일)2020.06.14,(+28일)2020.07.12,(+49일)2020.08.30,(+49일)2020.10.18,(+56일)2020.12.13,(+21일)2021.01.03,(+49일)2021.02.21,(+77일)2021.05.09,(+35일)2021.06.13,(+21일)2021.07.04,(+28일)2021.08.01,(+35일)2021.09.05,(+28일)2021.10.03,(+42일)2021.11.14,(+63일)2022.01.16,(+84일)2022.04.10,(+77일)2022.06.26,(+28일)2022.07.24,(+63일)2022.09.25,(+49일)2022.11.13,(+35일)2022.12.18,(+29일)2023.01.16(월),(+6일)2023.01.22,(+42일)2023.03.05,(+49일)2023.04.23,(+49일)2023.06.11,(+14일)2023.06.25,(+28일)2023.07.23
캐릭터 슬롯 증가 쿠폰 1개 지급,2019.12.15
콤보킬 경험치 획득량 +300%,2017.11.26,(+77일)2018.02.11,(+70일)2018.04.22,(+77일)2018.07.08,(+140일)2018.11.25,(+238일)2019.07.21,(+49일)2019.09.08,(+77일)2019.11.24,(+63일)2020.01.26,(+42일)2020.03.08,(+21일)2020.03.29,(+35일)2020.05.03,(+56일)2020.06.28,(+42일)2020.08.09,(+35일)2020.09.13,(+42일)2020.10.25,(+35일)2020.11.29,(+70일)2021.02.07,(+21일)2021.02.28,(+28일)2021.03.28,(+28일)2021.04.25,(+28일)2021.05.23,(+28일)2021.06.20,(+28일)2021.07.18,(+28일)2021.08.15,(+28일)2021.09.12,(+49일)2021.10.31,(+49일)2021.12.19,(+42일)2022.01.30,(+49일)2022.03.20,(+35일)2022.04.24,(+42일)2022.06.05,(+35일)2022.07.10,(+42일)2022.08.21,(+35일)2022.09.25,(+14일)2022.10.09,(+42일)2022.11.20,(+21일)2022.12.11,(+14일)2022.12.25,(+35일)2023.01.29,(+28일)2023.02.26,(+42일)2023.04.09,(+14일)2023.04.23,(+28일)2023.05.21,(+28일)2023.06.18
테라 버닝 부스터 지급,2023.07.09
폭풍 성장의 비약 1개 지급,2018.01.14,(+161일)2018.06.24,(+294일)2019.04.14,(+77일)2019.06.30
폴로와 프리토의 현상금 사냥 경험치 1.5배,2017.04.02,(+84일)2017.06.25,(+35일)2017.07.30,(+42일)2017.09.10
폴로와 프리토의 현상금 사냥 경험치 2배,2017.11.26,(+119일)2018.03.25,(+98일)2018.07.01,(+161일)2018.12.09,(+112일)2019.03.31,(+84일)2019.06.23,(+49일)2019.08.11,(+42일)2019.09.22,(+77일)2019.12.08,(+70일)2020.02.16,(+42일)2020.03.29,(+42일)2020.05.10,(+56일)2020.07.05,(+63일)2020.09.06,(+35일)2020.10.11,(+42일)2020.11.22,(+28일)2020.12.20,(+77일)2021.03.07,(+28일)2021.04.04,(+28일)2021.05.02,(+28일)2021.05.30,(+28일)2021.06.27,(+28일)2021.07.25,(+28일)2021.08.22,(+28일)2021.09.19,(+49일)2021.11.07,(+56일)2022.01.02,(+42일)2022.02.13,(+28일)2022.03.13,(+35일)2022.04.17,(+21일)2022.05.08
"폴로와 프리토, 에스페시아의 현상금 사냥 경험치 2배",(+91일)2022.08.07,(+49일)2022.09.25,(+7일)2022.10.02,(+42일)2022.11.13,(+21일)2022.12.04,(+35일)2023.01.08,(+42일)2023.02.19,(+56일)2023.04.16,(+14일)2023.04.30,(+28일)2023.05.28,(+21일)2023.06.18
프리미엄 PC방 접속 시간 2배 누적,2020.02.16,(+7일)2020.02.23
필드 몬스터를 통해 얻을 수 있는 명예의 훈장 명성치 획득량 5배,2017.10.15,(+392일)2018.11.11
"(리부트, 리부트2월드 : 하루 종일 드롭률 2배)",2017.03.12,(+231일)2017.10.29,(+140일)2018.03.18,(+42일)2018.04.29,(+49일)2018.06.17,(+84일)2018.09.09,(+56일)2018.11.04
